label,android.permission.INTERNET,android.permission.READ_SMS,android.permission.RECEIVE_SMS,android.permission.READ_CONTACTS,android.permission.SYSTEM_ALERT_WINDOW,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.RECORD_AUDIO,android.permission.GET_ACCOUNTS,api_telephony_getDeviceId,api_sms_sendTextMessage,api_crypto_Cipher,api_reflection_Class_forName,api_net_HttpURLConnection,app_size_mb,min_sdk,target_sdk,cert_age_days,is_debuggable,obfuscation_score,background_service_score,network_call_freq,screen_overlay_score,sms_trigger_score
1,1,1,1,1,1,0,1,0,0,1,0.5875,0.6167,0.6942,0.8346,0.9114,1.95,22,28,16,0,0.81,0.6945,0.796,0.9897,0.6277
0,1,0,1,0,0,1,0,0,0,0,0.1755,0.1414,0.2946,0.2785,0.2881,100.09,24,34,964,0,0.08,0.1597,0.0483,0.1112,0.1542
1,1,1,1,1,1,1,1,0,0,1,0.4141,0.557,0.7001,0.9681,0.7841,4.15,21,30,10,1,0.74,0.6574,0.7207,0.9313,0.6025
1,1,1,1,1,1,0,0,0,0,1,0.6522,0.8954,0.9351,0.753,0.8152,1.39,19,30,28,0,0.76,0.9775,0.769,0.654,0.7482
0,1,0,0,0,0,0,0,0,0,1,0.121,0.1672,0.0637,0.2348,0.0164,107.28,25,33,509,0,0.09,0.0673,0.2584,0.289,0.0101
1,1,1,1,1,1,0,0,1,1,1,0.6664,0.8657,0.9858,0.73,0.8759,9.33,23,29,15,0,0.95,0.98,0.623,0.8005,0.782
1,1,0,1,0,1,1,1,1,0,1,0.4722,0.6352,0.6983,0.7477,0.7634,7.44,23,29,2,0,0.84,0.6789,0.8166,0.6257,0.6841
0,1,0,0,0,0,0,0,0,0,0,0.0621,0.0551,0.0023,0.0827,0.2563,88.57,25,33,1015,0,0.08,0.2969,0.1137,0.0718,0.0169
1,1,1,1,1,1,1,1,0,1,0,0.4928,0.578,0.5494,0.9183,0.7085,8.67,22,28,27,0,0.81,0.7273,0.6975,0.7201,0.6455
1,0,1,1,1,1,0,1,1,1,0,0.6807,0.6756,0.7609,0.7456,0.526,2.15,21,28,11,1,0.88,0.925,0.8248,0.8955,0.9321
0,1,0,0,0,0,1,0,0,0,0,0.1457,0.1097,0.2975,0.1048,0.1589,114.01,26,31,1119,0,0.19,0.2192,0.2795,0.1371,0.0421
0,1,0,0,0,0,0,1,0,1,0,0.2739,0.138,0.1143,0.2629,0.0193,20.22,26,32,1985,0,0.26,0.0626,0.2609,0.0585,0.1849
0,1,1,0,0,0,0,0,1,0,1,0.1545,0.2246,0.2012,0.1466,0.1001,132.9,23,33,681,0,0.19,0.0847,0.2575,0.0781,0.0169
1,1,1,1,1,1,1,1,1,0,1,0.5301,0.7218,0.9597,0.7176,0.8828,1.16,23,29,30,0,0.7,0.9057,0.9587,0.8615,0.9802
1,1,1,1,1,1,0,1,1,0,1,0.6661,0.6349,0.8392,0.9202,0.4495,4.84,20,28,19,0,0.99,0.9332,0.92,0.8494,0.9681
0,1,0,0,0,0,0,0,0,1,1,0.2626,0.0068,0.2784,0.2791,0.2192,56.94,22,34,1333,0,0.19,0.2253,0.2817,0.0523,0.2932
1,1,1,1,1,0,1,1,1,1,1,0.6022,0.948,0.6018,0.4188,0.5071,14.2,23,30,27,0,0.98,0.7055,0.8167,0.9536,0.9916
0,1,0,0,1,0,0,1,0,1,0,0.1303,0.282,0.178,0.1296,0.0647,138.31,25,33,1895,0,0.26,0.1407,0.2134,0.2224,0.1245
0,1,0,0,1,0,0,0,0,0,1,0.0672,0.034,0.1671,0.1079,0.1653,39.97,22,34,1394,0,0.31,0.1325,0.2804,0.2843,0.0403
0,1,0,0,0,0,0,0,1,0,0,0.0311,0.2636,0.2764,0.0959,0.081,77.96,22,34,501,0,0.08,0.0887,0.1354,0.0856,0.2061
0,1,0,1,0,0,0,0,0,0,0,0.2798,0.2374,0.0703,0.0236,0.2009,24.32,26,33,635,0,0.02,0.1584,0.2807,0.0745,0.1837
0,1,0,0,0,0,0,0,0,0,0,0.0002,0.1377,0.1742,0.131,0.1568,131.93,24,32,1850,0,0.23,0.1904,0.1756,0.2358,0.237
1,0,1,1,1,0,1,0,1,0,0,0.93,0.9333,0.7151,0.9537,0.6283,2.04,22,29,8,1,0.92,0.8395,0.6712,0.8133,0.6308
0,1,0,1,0,0,0,0,1,0,1,0.178,0.2151,0.235,0.1465,0.2449,75.22,21,31,739,0,0.12,0.1163,0.1867,0.023,0.0951
1,1,1,1,0,1,1,0,0,1,1,0.4046,0.5919,0.8099,0.8687,0.936,8.18,23,28,27,0,0.98,0.8631,0.9607,0.9936,0.8651
1,0,1,1,0,1,0,0,0,0,1,0.7943,0.634,0.8999,0.8652,0.564,1.09,23,29,29,1,0.89,0.8086,0.848,0.7959,0.643
1,0,1,0,1,1,0,1,1,0,1,0.8564,0.4117,0.7301,0.9488,0.8863,2.11,23,28,13,1,1.0,0.669,0.9264,0.6839,0.9611
1,0,1,1,1,0,1,1,0,1,1,0.6613,0.888,0.6314,0.843,0.6654,6.41,20,29,25,0,0.76,0.8481,0.7931,0.9933,0.7281
0,0,0,1,0,0,0,0,0,0,0,0.2519,0.2763,0.2764,0.0884,0.1448,71.32,21,33,1928,0,0.13,0.1419,0.1773,0.2091,0.1419
0,1,0,0,0,0,0,1,0,0,0,0.2696,0.1466,0.1303,0.2356,0.2575,68.01,26,32,1724,0,0.09,0.1024,0.0125,0.1583,0.272
1,0,1,1,0,1,1,1,0,1,1,0.6916,0.6189,0.5447,0.551,0.4145,5.54,21,29,5,0,0.82,0.8319,0.9273,0.8163,0.8892
0,0,0,1,1,0,0,0,0,1,1,0.1243,0.0971,0.14,0.2693,0.2865,77.36,23,34,1246,0,0.29,0.1858,0.0248,0.2861,0.2352
0,1,0,0,1,0,0,0,0,1,0,0.0322,0.1774,0.1309,0.1685,0.1312,75.59,26,31,459,0,0.22,0.1779,0.012,0.1799,0.2913
0,1,1,0,0,0,0,0,0,0,1,0.1375,0.2755,0.1715,0.0125,0.0535,95.06,25,31,1448,0,0.25,0.034,0.1333,0.0942,0.2616
0,0,0,0,0,0,0,1,0,0,0,0.1696,0.188,0.0978,0.0167,0.2711,103.8,24,31,1838,0,0.21,0.0013,0.1318,0.071,0.148
0,1,0,0,0,0,1,0,0,0,0,0.2179,0.158,0.1132,0.0236,0.1072,11.55,21,31,1183,0,0.27,0.0014,0.0923,0.1267,0.0302
1,1,1,1,0,1,1,0,1,1,1,0.7615,0.4509,0.4616,0.9694,0.5156,12.07,19,28,5,0,0.94,0.8155,0.7657,0.912,0.7588
1,1,1,1,1,1,0,0,1,1,0,0.9331,0.9634,0.8363,0.6882,0.6692,11.75,20,28,11,0,0.85,0.7829,0.9001,0.6612,0.902
1,1,1,1,0,1,1,0,1,0,1,0.8676,0.9627,0.5585,0.6466,0.4491,11.45,20,28,19,0,0.7,0.6301,0.9767,0.6181,0.8989
1,1,0,0,0,1,1,1,1,1,1,0.8357,0.5302,0.5645,0.9458,0.8473,2.4,22,28,4,0,0.96,0.7185,0.7936,0.7973,0.822
1,1,1,0,0,1,1,0,1,1,0,0.7648,0.4649,0.8279,0.5175,0.9492,6.21,20,29,19,0,0.76,0.7064,0.6844,0.8518,0.7107
1,0,0,1,0,1,0,0,0,0,1,0.4456,0.761,0.9584,0.8974,0.5504,1.52,23,30,4,1,0.79,0.8192,0.9076,0.74,0.8178
1,1,1,1,0,1,0,1,0,0,1,0.7871,0.5323,0.9402,0.6164,0.8295,12.12,21,28,16,1,0.95,0.9307,0.7286,0.7765,0.9843
0,1,0,0,1,0,0,0,0,0,0,0.261,0.1601,0.1543,0.1218,0.0424,112.68,21,31,1887,0,0.37,0.0898,0.0615,0.1509,0.1877
1,1,1,1,0,1,0,1,0,1,0,0.9532,0.6755,0.6535,0.511,0.8175,1.36,22,30,2,0,1.0,0.8716,0.8524,0.8591,0.9187
0,1,0,0,0,0,1,0,0,0,0,0.0692,0.2366,0.1535,0.2291,0.2855,62.32,22,31,431,0,0.1,0.0511,0.0553,0.2879,0.2157
0,1,0,0,0,0,0,0,0,0,1,0.0934,0.2288,0.2869,0.0627,0.0097,98.88,23,34,1554,0,0.12,0.2442,0.2319,0.2571,0.2189
0,1,0,0,0,1,0,0,0,0,0,0.2762,0.2073,0.2427,0.1178,0.0396,84.74,25,32,1372,0,0.01,0.0154,0.2414,0.2748,0.1235
1,1,1,1,1,0,1,1,0,1,1,0.8559,0.7705,0.8632,0.9689,0.7973,1.89,20,29,17,1,0.89,0.8131,0.9394,0.8886,0.9634
1,0,1,1,1,1,1,0,1,0,1,0.5467,0.8626,0.6931,0.9354,0.4111,13.87,23,29,7,1,0.89,0.9249,0.6881,0.777,0.7686
1,1,1,1,0,0,1,0,0,1,1,0.9146,0.7,0.9101,0.7658,0.5363,14.98,23,28,6,0,0.71,0.831,0.8456,0.8293,0.8018
0,1,0,1,0,0,0,0,0,0,1,0.2005,0.2968,0.1367,0.0317,0.0496,82.52,24,31,646,0,0.23,0.0823,0.1772,0.2942,0.2474
1,1,0,1,1,1,1,0,1,1,1,0.9748,0.543,0.9685,0.8139,0.4344,13.51,23,29,6,1,0.94,0.8543,0.7234,0.7621,0.7235
1,1,1,1,1,1,1,1,0,1,0,0.4124,0.699,0.7278,0.6439,0.493,12.32,20,28,22,1,0.74,0.9088,0.6163,0.7336,0.761
1,1,1,1,1,1,0,1,1,1,0,0.9874,0.7576,0.6975,0.8736,0.9075,2.22,23,28,22,0,0.76,0.8188,0.6897,0.9388,0.9635
1,0,1,1,1,1,1,1,1,1,0,0.7675,0.6531,0.5424,0.8489,0.4314,12.23,22,30,21,1,0.79,0.9936,0.8978,0.8095,0.7226
0,1,0,0,0,0,0,1,0,0,0,0.1857,0.1722,0.1308,0.0906,0.1921,31.94,22,33,1862,0,0.17,0.1952,0.0112,0.0088,0.2083
1,1,1,1,1,1,1,0,1,0,0,0.835,0.7757,0.9821,0.6018,0.6129,4.39,21,29,23,0,0.77,0.6524,0.6431,0.7247,0.695
0,1,0,0,0,0,0,0,0,1,0,0.1237,0.0766,0.0537,0.1199,0.2561,141.62,23,31,668,0,0.02,0.1279,0.0212,0.2409,0.2068
0,1,0,0,0,0,0,1,0,0,0,0.1881,0.2729,0.1563,0.2983,0.2795,141.83,22,31,584,0,0.06,0.2515,0.0537,0.0596,0.2691
1,0,1,1,1,1,0,0,1,1,1,0.708,0.7609,0.5119,0.8392,0.9077,13.13,20,30,8,0,0.95,0.6543,0.797,0.6083,0.8437
0,1,0,0,0,0,0,1,1,1,0,0.1801,0.0809,0.1023,0.0593,0.1629,12.45,22,34,648,0,0.21,0.0753,0.1154,0.1716,0.048
1,1,1,1,1,1,1,0,1,1,1,0.6728,0.8036,0.5702,0.9316,0.8245,6.76,22,28,22,0,0.85,0.6034,0.8003,0.6295,0.6165
1,1,1,1,1,1,0,1,0,1,1,0.4824,0.8573,0.717,0.444,0.7933,11.65,19,30,3,1,0.71,0.8794,0.8979,0.6899,0.6396
1,1,1,1,1,0,1,1,0,1,1,0.9677,0.8887,0.4449,0.4263,0.5922,8.02,19,29,8,1,0.93,0.8681,0.772,0.636,0.8984
0,1,0,0,0,0,0,0,1,1,1,0.1464,0.0293,0.2206,0.1264,0.219,103.93,25,34,713,0,0.15,0.009,0.2387,0.1824,0.2695
0,1,0,0,1,0,0,0,1,0,0,0.1062,0.2115,0.0989,0.0579,0.0043,109.45,23,31,783,0,0.37,0.0988,0.1429,0.1182,0.1439
0,0,0,0,0,0,0,0,0,0,0,0.119,0.2318,0.2766,0.0532,0.1043,125.97,24,31,1809,0,0.12,0.2294,0.2479,0.2471,0.1229
0,1,0,0,0,0,0,1,0,0,1,0.1767,0.2057,0.0468,0.0161,0.1254,94.02,25,33,1275,0,0.29,0.0427,0.275,0.0489,0.2095
1,0,1,1,1,1,1,1,1,0,0,0.9909,0.6188,0.5612,0.4877,0.9555,6.31,19,29,29,0,0.89,0.8715,0.9001,0.9012,0.7725
1,0,1,1,0,1,0,0,0,1,1,0.4009,0.5265,0.9141,0.969,0.855,5.28,19,29,13,0,0.96,0.6086,0.6885,0.6531,0.9382
0,0,1,0,1,0,0,0,1,0,0,0.053,0.2399,0.287,0.2691,0.2475,84.56,24,34,495,0,0.37,0.2678,0.1231,0.1658,0.2389
0,1,1,0,0,0,0,1,1,0,0,0.2395,0.2151,0.0015,0.2429,0.1736,77.17,21,31,1121,0,0.37,0.1969,0.0516,0.1096,0.1888
0,1,1,0,0,0,0,1,1,1,1,0.2169,0.1145,0.0808,0.0793,0.2854,16.88,24,31,1540,0,0.24,0.1753,0.2391,0.2859,0.1082
1,1,0,1,1,1,1,1,1,0,0,0.9479,0.863,0.8081,0.5906,0.7113,3.09,20,29,29,0,0.89,0.7498,0.7357,0.8538,0.8069
1,1,1,1,1,1,1,0,0,1,0,0.8155,0.6208,0.5868,0.4931,0.6785,9.68,21,29,12,0,0.74,0.6663,0.9371,0.8887,0.8184
1,1,1,1,1,1,0,0,1,0,1,0.8032,0.8639,0.4654,0.6553,0.591,12.75,20,29,17,1,0.71,0.9869,0.7536,0.6877,0.7973
0,1,0,1,0,0,0,0,1,0,0,0.1429,0.1656,0.1091,0.2035,0.0633,33.49,25,31,1935,0,0.15,0.1544,0.1247,0.0897,0.0575
1,0,0,1,1,1,0,1,0,1,0,0.4068,0.5211,0.9854,0.6139,0.9669,2.59,21,28,16,0,0.93,0.7474,0.6824,0.7547,0.7063
0,0,0,1,0,0,0,0,0,0,0,0.2583,0.0744,0.292,0.1705,0.0013,27.05,22,31,613,0,0.25,0.2686,0.1445,0.0411,0.0904
1,1,1,1,1,1,1,0,1,1,1,0.4944,0.462,0.9707,0.9869,0.5519,10.76,22,28,13,0,0.72,0.6678,0.8577,0.983,0.8683
0,1,0,0,0,0,0,0,0,0,0,0.2775,0.2881,0.08,0.2294,0.1672,70.69,21,34,860,0,0.34,0.2472,0.021,0.1541,0.2069
0,0,1,1,0,0,0,0,0,0,0,0.2529,0.279,0.2798,0.2995,0.1839,76.45,22,33,955,0,0.27,0.0986,0.286,0.1306,0.1181
1,1,1,1,0,1,0,1,0,0,0,0.7098,0.4065,0.8528,0.6294,0.4906,7.9,21,30,9,0,0.73,0.8463,0.7241,0.876,0.6769
0,1,1,0,1,0,0,0,0,0,1,0.145,0.1059,0.001,0.2034,0.2439,31.2,24,31,433,0,0.3,0.1526,0.0943,0.0219,0.2048
0,0,0,1,0,0,0,0,0,0,0,0.2559,0.1373,0.1498,0.2481,0.2972,98.96,21,31,1699,0,0.02,0.0094,0.1922,0.1773,0.1631
0,1,1,0,0,0,0,0,0,0,0,0.1347,0.1834,0.2899,0.0674,0.2632,142.04,21,32,1841,0,0.37,0.2369,0.1079,0.238,0.0266
0,1,0,0,0,0,0,0,0,0,0,0.0178,0.1589,0.279,0.1759,0.1009,64.09,23,34,1929,0,0.31,0.2446,0.2101,0.1116,0.2271
0,1,0,1,0,0,0,0,0,0,0,0.004,0.2289,0.0861,0.0029,0.0689,47.02,24,31,1636,0,0.08,0.285,0.2383,0.0447,0.2764
0,1,0,0,0,0,0,0,0,0,0,0.1415,0.0274,0.0436,0.2073,0.0551,81.44,26,34,951,0,0.21,0.2256,0.0314,0.245,0.1847
1,1,1,1,0,1,1,1,1,1,0,0.6015,0.6697,0.5923,0.9998,0.537,2.32,22,30,14,0,0.85,0.665,0.7984,0.7443,0.8379
1,1,1,1,0,1,0,1,1,1,1,0.7689,0.5857,0.4923,0.7018,0.5469,10.17,21,30,21,1,0.82,0.8953,0.8132,0.9765,0.8039
1,1,1,1,1,1,1,0,0,1,1,0.4025,0.4206,0.7028,0.8928,0.7938,5.84,22,30,24,1,0.88,0.6923,0.978,0.9382,0.7541
0,1,0,0,0,0,0,1,1,1,0,0.0675,0.1237,0.2148,0.1714,0.1525,134.78,23,32,1128,0,0.28,0.1873,0.2107,0.0068,0.1864
0,1,1,0,0,0,0,1,0,0,1,0.2794,0.2041,0.1804,0.2566,0.1591,102.38,25,31,1447,0,0.02,0.1658,0.1877,0.2777,0.2679
1,0,1,1,1,1,0,1,0,0,0,0.7983,0.7545,0.9017,0.7689,0.9861,2.8,20,28,23,0,0.77,0.6612,0.7822,0.8615,0.7523
1,0,1,1,1,1,0,0,1,1,1,0.7169,0.8411,0.6397,0.5095,0.542,4.06,22,28,16,1,0.85,0.8266,0.8143,0.8239,0.8087
0,1,0,0,0,1,0,0,1,0,0,0.1416,0.0269,0.0643,0.154,0.046,114.51,22,33,1019,0,0.04,0.0071,0.2882,0.2964,0.2274
0,1,1,0,0,0,0,0,0,1,0,0.2245,0.2701,0.0229,0.1539,0.012,89.41,24,34,1740,0,0.06,0.1067,0.1623,0.0128,0.1245
0,1,0,1,1,0,0,0,0,0,0,0.2305,0.0524,0.0726,0.1562,0.1076,87.14,26,32,1254,0,0.21,0.1776,0.082,0.1254,0.0921
1,1,1,0,1,1,0,0,0,1,1,0.5575,0.8951,0.9778,0.909,0.7678,10.33,21,28,1,0,0.87,0.6494,0.8422,0.7003,0.9344
0,1,1,1,0,0,0,0,0,1,0,0.1558,0.0393,0.0092,0.1688,0.2488,86.16,25,31,1864,0,0.21,0.0143,0.0191,0.2593,0.2097
1,1,0,1,1,1,1,1,1,1,0,0.8142,0.6955,0.767,0.7844,0.515,9.66,20,29,16,0,0.82,0.9237,0.8702,0.7638,0.9378
0,1,0,0,0,0,0,1,0,0,0,0.1822,0.0255,0.2844,0.0883,0.1892,58.03,22,31,429,0,0.04,0.238,0.1999,0.2201,0.1304
0,1,1,0,1,1,0,0,0,0,0,0.0522,0.2835,0.2739,0.1513,0.1767,71.43,25,33,1358,0,0.28,0.1016,0.2363,0.2055,0.216
1,1,1,1,1,1,0,0,1,1,0,0.6158,0.9962,0.5113,0.873,0.9782,11.19,23,29,0,0,0.77,0.8787,0.6163,0.7269,0.6651
0,1,1,0,0,0,0,0,0,1,0,0.1142,0.2999,0.0701,0.1896,0.2227,11.16,24,34,1808,0,0.05,0.0871,0.2351,0.1621,0.1794
1,1,1,1,1,1,1,1,1,1,1,0.9235,0.513,0.9095,0.9265,0.8177,5.14,19,29,1,0,0.8,0.9301,0.6296,0.6358,0.9335
1,1,1,1,0,1,0,0,1,0,1,0.8915,0.9722,0.6804,0.4353,0.5826,6.44,22,28,9,0,0.73,0.7184,0.677,0.6744,0.8564
1,1,1,1,1,1,0,1,1,0,1,0.5349,0.6476,0.6858,0.5961,0.4149,13.47,21,30,8,0,0.79,0.7178,0.9263,0.6444,0.6139
1,1,0,0,0,1,1,0,0,1,0,0.4952,0.6652,0.7868,0.7626,0.6183,6.62,22,30,2,1,0.94,0.787,0.6651,0.9923,0.7588
0,1,0,0,0,0,0,0,0,0,0,0.0568,0.0289,0.2043,0.2848,0.0373,80.27,23,32,1834,0,0.23,0.1405,0.1247,0.0263,0.1812
0,0,0,1,0,0,1,0,0,0,1,0.0983,0.2794,0.1781,0.011,0.0684,97.3,22,31,1845,0,0.18,0.2831,0.0408,0.2174,0.2771
1,1,1,1,0,1,1,1,1,1,0,0.9124,0.6466,0.6618,0.6248,0.8995,2.71,19,28,29,0,0.91,0.8242,0.6216,0.9891,0.9912
1,0,1,1,1,1,1,0,1,0,1,0.9253,0.6477,0.4333,0.8421,0.853,10.56,23,29,11,0,0.77,0.6557,0.7182,0.6266,0.7397
1,0,1,1,1,1,1,1,0,0,1,0.902,0.9567,0.4367,0.8352,0.9062,2.47,19,30,8,0,0.89,0.9165,0.6263,0.7341,0.7332
1,1,1,1,1,1,0,1,0,1,1,0.4861,0.7004,0.6315,0.4346,0.5633,7.32,20,28,20,0,0.86,0.7266,0.6246,0.8495,0.8368
0,1,0,0,1,0,0,0,0,0,0,0.1511,0.1138,0.1022,0.2527,0.2378,66.7,23,34,1659,0,0.04,0.2816,0.1445,0.2167,0.0821
1,1,1,0,0,1,1,0,1,1,0,0.4003,0.6428,0.5,0.9634,0.7242,11.45,19,28,3,0,0.94,0.7732,0.8129,0.9501,0.8025
0,1,0,0,0,0,0,0,0,0,1,0.2393,0.0709,0.2348,0.2142,0.1065,127.84,21,34,1672,0,0.29,0.2537,0.018,0.0788,0.0322
1,1,1,1,1,1,1,1,0,0,1,0.4893,0.7713,0.9559,0.7207,0.807,3.84,23,29,11,0,0.94,0.8657,0.7247,0.9496,0.7899
0,1,0,1,1,0,0,0,0,0,1,0.0596,0.0214,0.219,0.0896,0.0915,95.47,23,32,409,0,0.26,0.2076,0.2123,0.0566,0.0857
0,1,0,0,1,0,0,0,0,0,1,0.1277,0.146,0.2022,0.1141,0.0252,113.21,21,31,1751,0,0.05,0.1943,0.1759,0.2276,0.0357
1,1,1,1,1,1,1,0,1,0,0,0.6263,0.7044,0.9086,0.5803,0.4874,11.05,21,30,16,1,0.73,0.7394,0.9025,0.9412,0.8112
0,1,1,0,1,0,0,0,0,1,0,0.0043,0.0655,0.2383,0.2702,0.1732,100.9,26,34,655,0,0.27,0.1415,0.1148,0.2867,0.0747
0,1,1,0,1,0,0,1,0,0,0,0.1358,0.0112,0.126,0.1072,0.1543,109.73,23,31,1094,0,0.32,0.278,0.0883,0.2328,0.0194
1,1,1,1,0,1,0,0,1,0,1,0.885,0.6315,0.7608,0.9723,0.4193,4.68,23,28,30,0,0.71,0.6532,0.7986,0.7528,0.8741
1,0,1,1,1,1,1,1,0,1,0,0.546,0.4685,0.7039,0.8703,0.7715,14.77,20,30,17,0,0.88,0.9378,0.9708,0.6374,0.6123
1,1,1,1,0,1,0,1,0,0,1,0.4257,0.7724,0.7092,0.9773,0.6712,4.09,22,28,23,0,0.83,0.927,0.9723,0.6571,0.9714
0,1,0,0,1,0,0,0,0,0,0,0.0687,0.1052,0.114,0.1842,0.141,115.27,26,32,1022,0,0.13,0.2669,0.0778,0.195,0.1906
1,0,1,1,0,1,1,0,0,1,1,0.568,0.498,0.8256,0.8951,0.7255,2.27,23,28,19,0,0.71,0.6119,0.766,0.8237,0.6904
0,1,0,0,0,0,0,0,0,0,0,0.2988,0.202,0.2264,0.0182,0.2445,80.74,22,31,1690,0,0.16,0.184,0.1594,0.242,0.2703
1,1,1,1,0,1,0,1,0,1,0,0.9706,0.9597,0.6558,0.579,0.8145,11.09,23,29,4,1,0.96,0.6881,0.9871,0.7905,0.7458
0,1,0,0,0,0,0,1,1,0,0,0.1473,0.2999,0.2161,0.1224,0.1728,29.26,22,31,578,0,0.21,0.2548,0.238,0.2496,0.0947
1,1,1,1,1,1,1,1,1,1,0,0.9504,0.7559,0.4465,0.8345,0.9147,5.69,22,30,30,1,0.87,0.7081,0.9826,0.8454,0.9113
1,1,1,1,1,1,0,0,1,1,0,0.5482,0.6483,0.6937,0.4399,0.4006,9.85,22,28,7,0,0.71,0.7182,0.7353,0.7481,0.865
0,0,1,0,0,0,0,0,0,1,0,0.116,0.0191,0.0832,0.2959,0.0813,40.99,26,33,432,0,0.2,0.0066,0.0473,0.253,0.1426
1,0,1,1,0,1,1,1,0,1,1,0.7868,0.7846,0.7869,0.5626,0.9814,9.97,22,28,24,1,0.79,0.8622,0.8414,0.8645,0.8542
0,1,0,0,0,0,0,0,1,0,0,0.2759,0.0327,0.1072,0.2789,0.1034,61.75,25,34,915,0,0.25,0.0551,0.1291,0.1971,0.2423
0,1,0,0,0,0,0,1,0,0,0,0.2279,0.1505,0.1197,0.2338,0.1651,116.66,21,33,1841,0,0.03,0.0218,0.2549,0.2175,0.0317
1,0,1,0,0,1,1,1,1,1,1,0.4153,0.5595,0.9472,0.7098,0.7653,8.15,21,30,3,1,0.85,0.6488,0.6689,0.8739,0.7902
1,1,1,1,1,1,1,0,0,1,1,0.8398,0.4127,0.6868,0.6619,0.5875,2.49,23,30,6,0,1.0,0.7584,0.7026,0.8223,0.9189
0,1,0,1,0,0,0,1,0,0,1,0.2822,0.2268,0.0911,0.1997,0.2901,142.8,24,33,1887,0,0.22,0.1999,0.0192,0.2601,0.1729
0,1,0,1,1,0,0,0,0,1,0,0.1587,0.0006,0.2361,0.0249,0.2312,70.09,24,31,1200,0,0.33,0.2234,0.1233,0.1623,0.0057
1,1,1,1,0,1,1,1,1,0,1,0.4345,0.9289,0.7806,0.4014,0.71,4.46,20,29,29,0,0.94,0.7079,0.7711,0.7696,0.6044
0,1,0,0,0,0,0,0,0,0,0,0.0778,0.1728,0.2436,0.0253,0.2431,108.08,24,33,906,0,0.17,0.1317,0.1535,0.0445,0.259
0,1,0,0,0,0,0,0,0,1,0,0.2248,0.296,0.2844,0.0942,0.1087,38.52,23,31,1141,0,0.09,0.1163,0.2875,0.1957,0.0162
0,1,0,0,1,0,0,0,0,0,1,0.0764,0.0973,0.1483,0.0211,0.0233,71.0,23,32,1664,0,0.04,0.111,0.204,0.2227,0.2625
1,1,1,1,1,1,1,1,1,0,0,0.8268,0.4738,0.7176,0.6718,0.473,3.41,19,29,10,0,0.74,0.9589,0.8842,0.6307,0.6396
0,1,0,0,0,0,0,1,0,0,0,0.1806,0.2382,0.0159,0.2292,0.0084,24.81,22,31,1732,0,0.2,0.1127,0.0443,0.1168,0.0155
1,1,1,1,1,1,1,0,1,0,0,0.8579,0.4026,0.4575,0.5297,0.6301,9.26,21,30,7,1,0.9,0.707,0.6651,0.914,0.7139
0,1,0,0,0,0,0,0,0,0,0,0.0369,0.0193,0.0179,0.2265,0.0175,100.25,26,33,1616,0,0.29,0.0646,0.2423,0.0623,0.2414
1,0,1,0,0,1,1,1,0,1,0,0.8409,0.421,0.9844,0.9637,0.8987,11.73,20,28,27,1,0.78,0.8595,0.9202,0.7832,0.6502
1,0,1,1,1,1,1,1,0,0,0,0.8973,0.7868,0.6603,0.8687,0.5973,12.84,19,28,11,1,0.83,0.9012,0.766,0.8251,0.843
1,0,1,1,0,1,1,0,1,1,1,0.7441,0.8684,0.7716,0.5623,0.5157,3.96,20,30,7,0,0.77,0.619,0.99,0.7636,0.7302
0,1,0,0,0,0,0,0,0,0,0,0.2786,0.0939,0.2904,0.2606,0.2163,21.45,25,34,1612,0,0.08,0.2395,0.2748,0.286,0.0285
0,1,1,0,0,0,0,1,0,0,0,0.2355,0.1801,0.1503,0.1412,0.1561,75.92,25,31,514,0,0.05,0.2105,0.0162,0.1328,0.2788
1,1,1,1,0,1,1,1,0,1,1,0.5128,0.537,0.4327,0.6453,0.9056,14.28,20,28,5,0,0.78,0.9902,0.7284,0.6252,0.648
0,1,0,0,1,0,0,0,1,0,0,0.0729,0.045,0.2114,0.1211,0.2506,12.19,26,33,447,0,0.15,0.0388,0.2022,0.2173,0.1051
1,1,1,1,1,1,1,1,1,1,1,0.8978,0.8314,0.5715,0.6128,0.9528,11.79,22,28,9,0,0.98,0.7547,0.8743,0.788,0.8513
1,0,1,0,1,1,1,0,0,0,0,0.6967,0.9543,0.4499,0.8537,0.6622,5.62,20,29,15,0,0.79,0.8007,0.7427,0.6661,0.8114
1,1,1,1,0,1,1,0,1,1,0,0.9473,0.9774,0.7187,0.9282,0.9509,11.74,20,30,5,1,0.76,0.8309,0.87,0.951,0.8307
1,0,1,1,1,1,1,1,0,1,1,0.809,0.5156,0.6664,0.6756,0.8722,1.84,23,30,30,0,0.75,0.9067,0.8974,0.7664,0.7057
0,1,1,0,0,0,0,0,0,0,0,0.2912,0.0148,0.2716,0.1901,0.1026,80.28,24,34,1092,0,0.39,0.1832,0.1289,0.161,0.207
0,1,0,0,0,0,0,1,1,1,0,0.2623,0.1834,0.2535,0.2486,0.0129,42.48,21,33,374,0,0.3,0.0822,0.1573,0.2892,0.1905
1,1,1,1,0,1,1,1,1,1,1,0.5709,0.8663,0.8066,0.7429,0.8518,11.11,22,30,30,0,0.84,0.8642,0.9232,0.7849,0.821
